Date, Open, High, Low, Close
9/19/1997,7917.27,7972.29,7821.69,7917.27
9/18/1997,7922.72,8049.36,7858.93,7922.72
9/17/1997,7886.44,7981.54,7816.47,7886.44
9/16/1997,7895.92,7951.18,7709.75,7895.92
9/15/1997,7721.14,7832.86,7680.95,7721.14
9/12/1997,7742.97,7779.67,7584.56,7742.97
9/11/1997,7660.98,7745.29,7556.23,7660.98
9/10/1997,7719.28,7868.16,7686.3,7719.28
9/9/1997,7851.91,7922.05,7768.52,7851.91
9/8/1997,7835.18,7921.35,7795,7835.18
9/5/1997,7822.41,7952.01,7765.27,7822.41
9/4/1997,7867.24,7936.45,7788.5,7867.24
9/3/1997,7894.64,7972.22,7828.45,7894.64
9/2/1997,7879.78,7903.47,7650.99,7879.78
8/29/1997,7622.42,7729.73,7580.85,7622.42
8/28/1997,7694.43,7831.7,7634.5,7694.43
8/27/1997,7787.33,7850.51,7666.55,7787.33
8/26/1997,7782.22,7891.62,7734.61,7782.22
8/25/1997,7859.57,7974.08,7791.75,7859.57
8/22/1997,7887.91,7904.86,7695.36,7887.91
8/21/1997,7893.95,8043.06,7834.02,7893.95
8/20/1997,8021.23,8037.95,7870.95,8021.23
8/19/1997,7918.1,7947.37,7776.65,7918.1
8/18/1997,7803.36,7847.49,7588.28,7803.36
8/15/1997,7694.66,7919.26,7685.14,7694.66
8/14/1997,7942.03,8027.73,7843.54,7942.03
8/13/1997,7928.32,8075.58,7848.19,7928.32
8/12/1997,7960.84,8132.49,7926.46,7960.84
8/11/1997,8062.11,8122.27,7922.52,8062.11
8/8/1997,8031.22,8170.58,7961.07,8031.22
8/7/1997,8188,8340.14,8158.73,8188
8/6/1997,8259.31,8302.05,8130.63,8259.31
8/5/1997,8187.54,8251.88,8129.93,8187.54
8/4/1997,8198.45,8261.4,8097.65,8198.45
8/1/1997,8194.04,8287.65,8062.11,8194.04
7/31/1997,8222.61,8328.99,8160.36,8222.61
7/30/1997,8254.89,8313.19,8156.88,8254.89
7/29/1997,8174.53,8232.36,8049.34,8174.53
7/28/1997,8121.11,8221.68,8051.89,8121.11
7/25/1997,8113.44,8200.31,8037.95,8113.44
7/24/1997,8116.93,8174.53,7968.51,8116.93
7/23/1997,8088.36,8199.15,8024.95,8088.36
7/22/1997,8061.65,8093.93,7870.72,8061.65
7/21/1997,7906.72,7981.51,7783.85,7906.72
7/18/1997,7890.46,8057.23,7829.61,7890.46
7/17/1997,8020.77,8136.67,7910.67,8020.77
7/16/1997,8038.88,8108.1,7919.73,8038.88
7/15/1997,7975.71,8037.03,7843.78,7975.71
7/14/1997,7922.98,8001.26,7831,7922.98
7/11/1997,7921.82,7984.02,7837.68,7921.82
7/10/1997,7886.76,7953.94,7777.06,7886.76
7/9/1997,7842.43,8027.67,7775.48,7842.43
7/8/1997,7962.31,8000.08,7824.33,7962.31
7/7/1997,7858.49,7983.79,7805.34,7858.49
7/3/1997,7895.81,7952.35,7805.79,7895.81
7/2/1997,7795.38,7814.38,7648.14,7795.38
7/1/1997,7722.33,7801.04,7613.53,7722.33
6/30/1997,7672.79,7768.01,7571.46,7672.79
6/27/1997,7687.72,7793.12,7627.33,7687.72
6/26/1997,7654.25,7754.22,7581.64,7654.25
6/25/1997,7689.98,7832.48,7615.57,7689.98
6/24/1997,7758.06,7787.01,7602.9,7758.06
6/23/1997,7604.26,7816.87,7592.04,7604.26
6/20/1997,7796.51,7868.44,7733.64,7796.51
6/19/1997,7777.06,7834.51,7697.45,7777.06
6/18/1997,7718.71,7789.28,7651.3,7718.71
6/17/1997,7760.78,7834.97,7680.71,7760.78
6/16/1997,7772.09,7829.99,7712.37,7772.09
6/13/1997,7782.04,7829.08,7683.42,7782.04
6/12/1997,7711.47,7741.42,7569.66,7711.47
6/11/1997,7575.83,7633.96,7476.29,7575.83
6/10/1997,7539.27,7599.61,7459.12,7539.27
6/9/1997,7478.5,7548.52,7412.44,7478.5
6/6/1997,7435.78,7473.98,7290.26,7435.78
6/5/1997,7305.29,7376.97,7241.33,7305.29
6/4/1997,7269.66,7350.36,7214.29,7269.66
6/3/1997,7312.15,7379.98,7225.02,7312.15
6/2/1997,7289.4,7383.84,7244.76,7289.4
5/30/1997,7331.04,7385.98,7203.99,7331.04
5/29/1997,7330.18,7404.44,7272.24,7330.18
5/28/1997,7357.23,7430.2,7287.26,7357.23
5/27/1997,7383.41,7421.32,7276.68,7383.41
5/23/1997,7345.91,7382.58,7260.61,7345.91
5/22/1997,7258.13,7348.79,7210.33,7258.13
5/21/1997,7290.69,7385.47,7218.99,7290.69
5/20/1997,7303.46,7336.02,7123.38,7303.46
5/19/1997,7228.88,7274.21,7140.69,7228.88
5/16/1997,7194.67,7332.31,7170.77,7194.67
5/15/1997,7333.55,7363.63,7225.99,7333.55
5/14/1997,7286.16,7381.76,7238.35,7286.16
5/13/1997,7274.21,7350.85,7211.16,7274.21
5/12/1997,7292.75,7317.47,7156.35,7292.75
5/9/1997,7169.53,7235.76,7079.63,7169.53
5/8/1997,7136.62,7236.96,7040.3,7136.62
5/7/1997,7085.65,7246.6,7064.78,7085.65
5/6/1997,7225.32,7299.98,7139.43,7225.32
5/5/1997,7214.49,7232.15,7029.46,7214.49
5/2/1997,7071.2,7104.51,6935.54,7071.2
5/1/1997,6976.48,7041.9,6891.39,6976.48
4/30/1997,7008.99,7081.23,6912.26,7008.99
4/29/1997,6962.03,6998.15,6820.75,6962.03
4/28/1997,6783.02,6826.37,6667.03,6783.02
4/25/1997,6738.87,6826.77,6681.08,6738.87
4/24/1997,6792.25,6923.9,6742.89,6792.25
4/23/1997,6812.72,6902.23,6746.5,6812.72
4/22/1997,6833.59,6858.08,6628.5,6833.59
4/21/1997,6660.21,6768.17,6594.38,6660.21
4/18/1997,6703.55,6749.71,6616.46,6703.55
4/17/1997,6658.6,6750.91,6600.8,6658.6
4/16/1997,6679.87,6708.77,6506.08,6679.87
4/15/1997,6587.16,6626.09,6457.92,6587.16
4/14/1997,6451.9,6487.22,6315.84,6451.9
4/11/1997,6391.69,6529.48,6358.42,6391.69
4/10/1997,6540.05,6626.91,6495.48,6540.05
4/9/1997,6563.84,6662.41,6521.16,6563.84
4/8/1997,6609.16,6638.62,6491.71,6609.16
4/7/1997,6555.91,6639,6508.7,6555.91
4/4/1997,6526.07,6561.57,6376.9,6526.07
4/3/1997,6477.35,6540.43,6379.16,6477.35
4/2/1997,6517.01,6636.73,6476.6,6517.01
4/1/1997,6611.05,6667.7,6482.64,6611.05
3/31/1997,6583.48,6743.23,6532.49,6583.48
3/27/1997,6740.59,6918.47,6654.86,6740.59
3/26/1997,6880.7,6954.72,6811.21,6880.7
3/25/1997,6876.17,6984.94,6832.74,6876.17
3/24/1997,6905.25,6933.58,6746.63,6905.25
3/21/1997,6804.79,6890.52,6742.85,6804.79
3/20/1997,6820.28,6901.47,6765.14,6820.28
3/19/1997,6877.68,6944.15,6794.22,6877.68
3/18/1997,6896.56,6997.4,6841.05,6896.56
3/17/1997,6955.48,7004.2,6820.28,6955.48
3/14/1997,6935.46,6996.27,6851.19,6935.46
3/13/1997,6878.89,7023.59,6852.72,6878.89
3/12/1997,7039.37,7111.72,6988.96,7039.37
3/11/1997,7085.16,7158.28,7026.28,7085.16
3/10/1997,7079.39,7103.25,6970.1,7079.39
3/7/1997,7000.89,7047.07,6927,7000.89
3/6/1997,6944.7,7017.05,6896.6,6944.7
3/5/1997,6945.85,6966.64,6836.95,6945.85
3/4/1997,6852.72,6983.95,6814.63,6852.72
3/3/1997,6918.92,6957.01,6798.46,6918.92
2/28/1997,6877.74,6978.18,6820.78,6877.74
2/27/1997,6925.07,7028.59,6885.44,6925.07
2/26/1997,6983.18,7076.31,6878.12,6983.18
2/25/1997,7038.21,7099.79,6935.08,7038.21
2/24/1997,7008.2,7049.76,6868.5,7008.2
2/21/1997,6931.62,6984.72,6869.27,6931.62
2/20/1997,6927.38,7035.91,6890.82,6927.38
2/19/1997,7020.13,7112.87,6980.87,7020.13
2/18/1997,7067.46,7084.39,6946.62,7067.46
2/14/1997,6988.96,7074.77,6935.85,6988.96
2/13/1997,7022.44,7074.39,6924.3,7022.44
2/12/1997,6961.63,6976.64,6844.26,6961.63
2/11/1997,6858.11,6887.36,6756.9,6858.11
2/10/1997,6806.54,6908.14,6771.14,6806.54
2/7/1997,6855.8,6906.22,6747.28,6855.8
2/6/1997,6773.06,6821.17,6683.4,6773.06
2/5/1997,6746.9,6913.14,6704.56,6746.9
2/4/1997,6833.48,6859.65,6738.43,6833.48
2/3/1997,6806.16,6858.11,6733.04,6806.16
1/31/1997,6813.09,6912.37,6769.99,6813.09
1/30/1997,6823.86,6845.03,6719.96,6823.86
1/29/1997,6740.74,6766.91,6627.98,6740.74
1/28/1997,6656.08,6823.48,6612.2,6656.08
1/27/1997,6660.69,6748.82,6598.73,6660.69
1/24/1997,6696.48,6798.08,6629.91,6696.48
1/23/1997,6755.75,6953.55,6724.19,6755.75
1/22/1997,6850.03,6913.14,6801.16,6850.03
1/21/1997,6883.9,6934.69,6771.14,6883.9
1/20/1997,6843.87,6893.13,6777.3,6843.87
1/17/1997,6833.1,6863.88,6732.66,6833.1
1/16/1997,6765.37,6818.47,6688.4,6765.37
1/15/1997,6726.88,6800.77,6669.93,6726.88
1/14/1997,6762.29,6816.17,6689.94,6762.29
1/13/1997,6709.18,6773.45,6647.99,6709.18
1/10/1997,6703.79,6725.35,6530.62,6703.79
1/9/1997,6625.67,6677.24,6520.23,6625.67
1/8/1997,6549.48,6650.3,6509.84,6549.48
1/7/1997,6600.66,6621.82,6481.75,6600.66
1/6/1997,6567.18,6647.22,6508.3,6567.18
1/3/1997,6544.09,6586.42,6437.1,6544.09
1/2/1997,6442.49,6511.38,6318.96,6442.49
12/31/1996,6448.27,6580.9,6421.74,6448.27
12/30/1996,6549.37,6587.05,6540.53,6549.37
12/27/1996,6560.91,6607.81,6510.93,6560.91
12/26/1996,6546.68,6594.74,6495.94,6546.68
12/24/1996,6522.85,6546.68,6467.1,6522.85
12/23/1996,6489.02,6539.76,6428.27,6489.02
12/20/1996,6484.4,6597.43,6445.19,6484.4
12/19/1996,6473.64,6499.4,6352.15,6473.64
12/18/1996,6346.77,6399.06,6272.96,6346.77
12/17/1996,6308.33,6354.46,6206.83,6308.33
12/16/1996,6268.35,6388.68,6227.98,6268.35
12/13/1996,6304.87,6377.14,6227.59,6304.87
12/12/1996,6303.71,6465.57,6283.72,6303.71
12/11/1996,6402.52,6457.88,6317.94,6402.52
12/10/1996,6473.25,6545.56,6427.04,6473.25
12/9/1996,6463.94,6496.73,6375.98,6463.94
12/6/1996,6381.94,6441.2,6274.24,6381.94
12/5/1996,6437.1,6491.14,6363.31,6437.1
12/4/1996,6422.94,6482.2,6339.46,6422.94
12/3/1996,6442.69,6577.23,6422.94,6442.69
12/2/1996,6521.7,6553.01,6439.34,6521.7
11/29/1996,6521.7,6551.15,6490.4,6521.7
11/27/1996,6499.34,6566.43,6457.97,6499.34
11/26/1996,6528.41,6606.3,6475.49,6528.41
11/25/1996,6547.79,6565.68,6443.44,6547.79
11/22/1996,6471.76,6498.22,6402.44,6471.76
11/21/1996,6418.47,6463.56,6370.02,6418.47
11/20/1996,6430.02,6482.2,6370.02,6430.02
11/19/1996,6397.6,6428.16,6323.06,6397.6
11/18/1996,6346.91,6407.66,6297.34,6346.91
11/15/1996,6348.03,6414.37,6277.22,6348.03
11/14/1996,6313,6350.64,6232.5,6313
11/13/1996,6274.24,6317.1,6206.78,6274.24
11/12/1996,6266.04,6314.49,6199.7,6266.04
11/11/1996,6255.6,6292.87,6198.58,6255.6
11/8/1996,6219.82,6247.4,6151.62,6219.82
11/7/1996,6206.04,6238.83,6130.38,6206.04
11/6/1996,6177.71,6200.44,6060.69,6177.71
11/5/1996,6081.18,6125.53,6029.01,6081.18
11/4/1996,6041.68,6083.05,5981.3,6041.68
11/1/1996,6021.93,6082.67,5975.34,6021.93
10/31/1996,6029.38,6063.67,5955.59,6029.38
10/30/1996,5993.23,6055.84,5956.71,5993.23
10/29/1996,6007.02,6054.72,5938.82,6007.02
10/28/1996,5972.73,6063.67,5952.61,5972.73
10/25/1996,6007.02,6047.64,5954.47,6007.02
10/24/1996,5992.48,6080.07,5953.72,5992.48
10/23/1996,6036.46,6081.93,5965.65,6036.46
10/22/1996,6061.8,6114.73,6015.59,6061.8
10/21/1996,6090.87,6162.8,6027.9,6090.87
10/18/1996,6094.23,6119.57,6011.49,6094.23
10/17/1996,6059.2,6101.31,5994.72,6059.2
10/16/1996,6020.81,6056.21,5943.66,6020.81
10/15/1996,6004.78,6077.83,5951.12,6004.78
10/14/1996,6010,6043.91,5952.61,6010
10/11/1996,5969.38,5999.56,5912.36,5969.38
10/10/1996,5921.67,5956.71,5876.58,5921.67
10/9/1996,5930.62,5985.03,5892.23,5930.62
10/8/1996,5966.77,6032.36,5930.24,5966.77
10/7/1996,5979.81,6025.28,5945.15,5979.81
10/4/1996,5992.86,6023.79,5917.2,5992.86
10/3/1996,5932.85,5972.36,5887.76,5932.85
10/2/1996,5933.97,5966.02,5888.88,5933.97
10/1/1996,5904.9,5942.17,5833.72,5904.9
9/30/1996,5882.17,5934.32,5845.18,5882.17
9/27/1996,5872.92,5903.99,5819.65,5872.92
9/26/1996,5868.85,5928.04,5828.9,5868.85
9/25/1996,5877.36,5928.77,5827.42,5877.36
9/24/1996,5874.03,5952.08,5831.86,5874.03
9/23/1996,5894.74,5913.24,5820.39,5894.74
9/20/1996,5888.46,5925.82,5840.74,5888.46
9/19/1996,5867.74,5908.8,5818.17,5867.74
9/18/1996,5877.36,5919.9,5838.15,5877.36
9/17/1996,5888.83,5929.51,5830.38,5888.83
9/16/1996,5889.2,5920.64,5823.72,5889.2
9/13/1996,5838.52,5871.44,5786.73,5838.52
9/12/1996,5771.94,5815.59,5739.76,5771.94
9/11/1996,5754.92,5777.49,5696.85,5754.92
9/10/1996,5727.18,5767.87,5681.68,5727.18
9/9/1996,5733.84,5756.4,5662.08,5733.84
9/6/1996,5659.86,5696.48,5585.51,5659.86
9/5/1996,5606.96,5669.47,5592.53,5606.96
9/4/1996,5656.9,5682.05,5608.81,5656.9
9/3/1996,5648.39,5667.99,5550.37,5648.39
8/30/1996,5616.21,5659.86,5571.45,5616.21
8/29/1996,5647.65,5716.82,5615.47,5647.65
8/28/1996,5712.38,5747.89,5678.72,5712.38
8/27/1996,5711.27,5735.32,5670.58,5711.27
8/26/1996,5693.89,5742.71,5665.41,5693.89
8/23/1996,5722.74,5761.58,5679.09,5722.74
8/22/1996,5733.47,5761.95,5662.45,5733.47
8/21/1996,5689.82,5734.95,5648.76,5689.82
8/20/1996,5721.26,5747.52,5670.21,5721.26
8/19/1996,5699.44,5728.66,5664.3,5699.44
8/16/1996,5689.45,5722.74,5646.54,5689.45
8/15/1996,5665.78,5701.66,5633.22,5665.78
8/14/1996,5666.88,5695,5614.36,5666.88
8/13/1996,5647.28,5713.86,5618.06,5647.28
8/12/1996,5704.98,5746.04,5625.83,5704.98
8/9/1996,5681.31,5747.15,5654.31,5681.31
8/8/1996,5713.49,5746.41,5661.34,5713.49
8/7/1996,5718.67,5754.55,5659.12,5718.67
8/6/1996,5696.11,5716.45,5630.26,5696.11
8/5/1996,5674.28,5719.04,5639.14,5674.28
8/2/1996,5679.83,5703.51,5601.41,5679.83
8/1/1996,5594.75,5628.79,5507.83,5594.75
7/31/1996,5528.91,5558.13,5460.48,5528.91
7/30/1996,5481.93,5503.76,5403.52,5481.93
7/29/1996,5434.59,5497.47,5414.61,5434.59
7/26/1996,5473.06,5503.02,5397.97,5473.06
7/25/1996,5422.01,5469.36,5355.8,5422.01
7/24/1996,5354.69,5402.04,5244.83,5354.69
7/23/1996,5346.55,5447.9,5313.63,5346.55
7/22/1996,5390.94,5446.05,5346.92,5390.94
7/19/1996,5426.82,5490.44,5393.53,5426.82
7/18/1996,5464.18,5500.43,5352.1,5464.18
7/17/1996,5376.88,5465.29,5325.1,5376.88
7/16/1996,5358.76,5438.66,5170.11,5358.76
7/15/1996,5349.51,5527.93,5326.98,5349.51
7/12/1996,5510.56,5562.65,5455.16,5510.56
7/11/1996,5520.5,5600.33,5447.77,5520.5
7/10/1996,5603.65,5628.03,5515,5603.65
7/9/1996,5581.86,5622.49,5540.12,5581.86
7/8/1996,5550.83,5622.12,5519.8,5550.83
7/5/1996,5588.14,5657.58,5570.77,5588.14
7/3/1996,5703.02,5749.93,5656.47,5703.02
7/2/1996,5720.38,5769.88,5668.29,5720.38
7/1/1996,5729.98,5749.19,5637.26,5729.98
6/28/1996,5654.63,5724.44,5625.81,5654.63
6/27/1996,5677.53,5715.21,5616.21,5677.53
6/26/1996,5682.7,5739.22,5652.04,5682.7
6/25/1996,5719.27,5760.27,5668.66,5719.27
6/24/1996,5717.79,5770.61,5688.61,5717.79
6/21/1996,5705.23,5722.22,5639.11,5705.23
6/20/1996,5659.43,5709.3,5606.97,5659.43
6/19/1996,5648.35,5693.78,5600.7,5648.35
6/18/1996,5628.03,5683.44,5607.71,5628.03
6/17/1996,5652.78,5689.72,5614.36,5652.78
6/14/1996,5649.45,5687.13,5609.93,5649.45
6/13/1996,5657.95,5714.84,5622.86,5657.95
6/12/1996,5668.29,5725.55,5637.63,5668.29
6/11/1996,5668.66,5747.71,5637.63,5668.66
6/10/1996,5687.87,5727.03,5643.54,5687.87
6/7/1996,5697.11,5708.93,5559.69,5697.11
6/6/1996,5667.19,5750.67,5639.48,5667.19
6/5/1996,5697.48,5718.53,5631.35,5697.48
6/4/1996,5665.71,5697.84,5616.58,5665.71
6/3/1996,5624.71,5662.75,5587.4,5624.71
5/31/1996,5643.18,5712.62,5614.36,5643.18
5/30/1996,5693.41,5734.41,5625.07,5693.41
5/29/1996,5673.83,5743.65,5632.46,5673.83
5/28/1996,5709.67,5798.69,5680.48,5709.67
5/24/1996,5762.86,5815.68,5722.59,5762.86
5/23/1996,5762.12,5833.04,5704.12,5762.12
5/22/1996,5778,5803.49,5687.87,5778
5/21/1996,5736.26,5794.63,5698.21,5736.26
5/20/1996,5748.82,5778.74,5657.58,5748.82
5/17/1996,5687.5,5729.61,5631.35,5687.5
5/16/1996,5635.05,5677.53,5577.42,5635.05
5/15/1996,5625.44,5691.57,5590.72,5625.44
5/14/1996,5624.71,5663.12,5566.71,5624.71
5/13/1996,5582.6,5601.8,5495.42,5582.6
5/10/1996,5518.14,5559.68,5478.03,5518.14
5/9/1996,5475.14,5534.76,5419.87,5475.14
5/8/1996,5474.06,5486.34,5327.74,5474.06
5/7/1996,5420.95,5486.34,5392.05,5420.95
5/6/1996,5464.31,5528.97,5397.83,5464.31
5/3/1996,5478.03,5555.71,5439.74,5478.03
5/2/1996,5498.27,5578.11,5455.27,5498.27
5/1/1996,5575.22,5619.29,5523.56,5575.22
4/30/1996,5569.08,5606.29,5522.83,5569.08
4/29/1996,5573.41,5611.71,5515.25,5573.41
4/26/1996,5567.99,5618.57,5517.78,5567.99
4/25/1996,5566.91,5601.23,5490.68,5566.91
4/24/1996,5553.9,5619.29,5512.36,5553.9
4/23/1996,5588.59,5621.82,5534.76,5588.59
4/22/1996,5564.74,5610.62,5516.33,5564.74
4/19/1996,5535.48,5593.64,5504.41,5535.48
4/18/1996,5551.74,5600.51,5493.93,5551.74
4/17/1996,5549.93,5653.25,5500.07,5549.93
4/16/1996,5620.02,5656.14,5554.99,5620.02
4/15/1996,5592.92,5614.6,5517.41,5592.92
4/12/1996,5532.59,5577.39,5445.16,5532.59
4/11/1996,5487.07,5540.17,5382.66,5487.07
4/10/1996,5485.98,5601.23,5452.02,5485.98
4/9/1996,5560.41,5644.58,5530.06,5560.41
4/8/1996,5594.37,5624.71,5518.14,5594.37
4/4/1996,5682.88,5737.07,5633.02,5682.88
4/3/1996,5689.74,5712.5,5619.29,5689.74
4/2/1996,5671.68,5706.72,5597.26,5671.68
4/1/1996,5637.72,5670.23,5562.57,5637.72
3/29/1996,5587.14,5682.88,5550.29,5587.14
3/28/1996,5630.85,5664.45,5564.74,5630.85
3/27/1996,5626.88,5703.47,5596.53,5626.88
3/26/1996,5670.6,5701.3,5595.81,5670.6
3/25/1996,5643.86,5712.14,5592.92,5643.86
3/22/1996,5636.64,5681.07,5589.67,5636.64
3/21/1996,5626.88,5696.25,5590.03,5626.88
3/20/1996,5655.42,5724.06,5590.39,5655.42
3/19/1996,5669.51,5755.86,5619.66,5669.51
3/18/1996,5683.6,5706,5573.41,5683.6
3/15/1996,5584.97,5628.69,5523.56,5584.97
3/14/1996,5586.06,5662.29,5536.56,5586.06
3/13/1996,5568.72,5626.52,5513.8,5568.72
3/12/1996,5583.89,5622.55,5464.67,5583.89
3/11/1996,5581,5605.2,5425.29,5581
3/8/1996,5470.45,5612.79,5395.3,5470.45
3/7/1996,5641.69,5667.34,5572.33,5641.69
3/6/1996,5629.77,5700.22,5585.7,5629.77
3/5/1996,5642.42,5655.78,5558.24,5642.42
3/4/1996,5600.15,5646.39,5511.99,5600.15
3/1/1996,5536.56,5573.41,5424.2,5536.56
2/29/1996,5485.62,5562.21,5440.46,5485.62
2/28/1996,5506.21,5625.07,5487.07,5506.21
2/27/1996,5549.21,5597.26,5478.76,5549.21
2/26/1996,5565.1,5647.83,5530.42,5565.1
2/23/1996,5630.49,5693.36,5546.32,5630.49
2/22/1996,5608.46,5638.44,5511.63,5608.46
2/21/1996,5515.97,5548.12,5440.82,5515.97
2/20/1996,5458.53,5515.97,5393.5,5458.53
2/16/1996,5503.32,5563.3,5470.45,5503.32
2/15/1996,5551.37,5623.27,5514.88,5551.37
2/14/1996,5579.55,5633.02,5534.39,5579.55
2/13/1996,5601.23,5644.94,5530.06,5601.23
2/12/1996,5600.15,5643.5,5531.14,5600.15
2/9/1996,5541.62,5603.76,5474.06,5541.62
2/8/1996,5539.45,5559.68,5441.55,5539.45
2/7/1996,5492.12,5520.3,5423.84,5492.12
2/6/1996,5459.61,5483.82,5371.82,5459.61
2/5/1996,5407.59,5433.96,5319.43,5407.59
2/2/1996,5373.99,5442.99,5338.94,5373.99
2/1/1996,5405.06,5438.29,5335.69,5405.06
1/31/1996,5395.3,5433.24,5314.38,5395.3
1/30/1996,5381.21,5409.75,5288.73,5381.21
1/29/1996,5304.98,5338.22,5246.82,5304.98
1/26/1996,5271.75,5293.78,5187.21,5271.75
1/25/1996,5216.83,5289.45,5173.84,5216.83
1/24/1996,5242.84,5297.04,5176.73,5242.84
1/23/1996,5192.27,5241.76,5141.33,5192.27
1/22/1996,5219.36,5254.77,5133.02,5219.36
1/19/1996,5184.68,5214.66,5087.49,5184.68
1/18/1996,5124.35,5166.98,5032.58,5124.35
1/17/1996,5066.9,5133.38,5028.61,5066.9
1/16/1996,5088.22,5116.04,5000.79,5088.22
1/15/1996,5043.78,5099.42,5012.71,5043.78
1/12/1996,5061.12,5114.23,5000.07,5061.12
1/11/1996,5065.1,5099.78,5002.96,5065.1
1/10/1996,5032.94,5141.69,5000.07,5032.94
1/9/1996,5130.13,5239.23,5100.86,5130.13
1/8/1996,5197.68,5225.5,5163.36,5197.68
1/5/1996,5181.43,5217.55,5107,5181.43
1/4/1996,5173.84,5259.46,5114.23,5173.84
1/3/1996,5194.07,5252.6,5143.13,5194.07
1/2/1996,5177.45,5208.16,5087.13,5177.45
12/29/1995,5117.12,5144.58,5063.65,5117.12
12/28/1995,5095.8,5132.65,5062.21,5095.8
12/27/1995,5105.92,5146.74,5077.74,5105.92
12/26/1995,5110.26,5149.27,5072.32,5110.26
12/22/1995,5097.97,5146.74,5064.01,5097.97
12/21/1995,5096.53,5135.91,5031.5,5096.53
12/20/1995,5059.32,5173.48,5047.39,5059.32
12/19/1995,5109.89,5146.02,5016.68,5109.89
12/18/1995,5075.21,5159.39,5042.7,5075.21
12/15/1995,5176.73,5217.55,5135.54,5176.73
12/14/1995,5182.15,5266.69,5148.55,5182.15
12/13/1995,5216.47,5246.1,5144.22,5216.47
12/12/1995,5174.92,5226.23,5132.29,5174.92
12/11/1995,5184.32,5225.5,5122.18,5184.32
12/8/1995,5156.86,5200.21,5115.31,5156.86
12/7/1995,5159.39,5211.05,5124.35,5159.39
12/6/1995,5199.13,5234.53,5147.47,5199.13
12/5/1995,5177.45,5216.83,5108.45,5177.45
12/4/1995,5139.52,5157.58,5057.87,5139.52
12/1/1995,5087.13,5133.02,5038.36,5087.13
11/30/1995,5074.49,5143.13,5053.17,5074.49
11/29/1995,5105.56,5126.51,5047.03,5105.56
11/28/1995,5078.1,5105.56,5006.21,5078.1
11/27/1995,5070.88,5114.23,5034.03,5070.88
11/24/1995,5048.84,5072.68,5028.61,5048.84
11/22/1995,5041.61,5096.17,4982.72,5041.61
11/21/1995,5023.55,5050.28,4948.04,5023.55
11/20/1995,4983.09,5030.77,4946.6,4983.09
11/17/1995,4989.95,5022.1,4934.31,4989.95
11/16/1995,4969.36,5003.68,4902.16,4969.36
11/15/1995,4922.75,4939.73,4835.69,4922.75
11/14/1995,4871.81,4923.11,4826.29,4871.81
11/13/1995,4872.9,4909.75,4821.23,4872.9
11/10/1995,4870.37,4896.02,4820.51,4870.37
11/9/1995,4864.23,4902.52,4811.84,4864.23
11/8/1995,4852.67,4877.59,4775.71,4852.67
11/7/1995,4797.03,4839.3,4770.66,4797.03
11/6/1995,4814.01,4862.78,4779.33,4814.01
11/3/1995,4825.57,4858.81,4774.63,4825.57
11/2/1995,4808.59,4833.16,4745,4808.59
11/1/1995,4766.68,4801.73,4719.72,4766.68
10/31/1995,4755.48,4821.96,4735.97,4755.48
10/30/1995,4756.57,4798.84,4716.46,4756.57
10/27/1995,4741.75,4766.68,4653.24,4741.75
10/26/1995,4703.82,4777.88,4655.05,4703.82
10/25/1995,4753.68,4824.49,4708.88,4753.68
10/24/1995,4783.66,4819.07,4730.92,4783.66
10/23/1995,4755.48,4805.7,4724.41,4755.48
10/20/1995,4794.86,4836.41,4758.37,4794.86
10/19/1995,4802.45,4830.27,4744.28,4802.45
10/18/1995,4777.52,4837.49,4747.53,4777.52
10/17/1995,4795.94,4831.35,4747.9,4795.94
10/16/1995,4784.38,4823.04,4751.51,4784.38
10/13/1995,4793.78,4845.08,4749.7,4793.78
10/12/1995,4764.88,4790.16,4709.24,4764.88
10/11/1995,4735.25,4773.91,4686.48,4735.25
10/10/1995,4720.8,4745.73,4638.43,4720.8
10/9/1995,4726.22,4781.13,4691.54,4726.22
10/6/1995,4769.21,4805.7,4731.64,4769.21
10/5/1995,4762.71,4794.86,4705.63,4762.71
10/4/1995,4740.67,4787.27,4689.01,4740.67
10/3/1995,4749.7,4791.61,4702.74,4749.7
10/2/1995,4761.26,4817.98,4732.72,4761.26
9/29/1995,4789.08,4834.96,4757.65,4789.08
9/28/1995,4787.64,4810.03,4731.64,4787.64
9/27/1995,4762.35,4790.16,4692.98,4762.35
9/26/1995,4765.6,4816.54,4738.86,4765.6
9/25/1995,4769.93,4804.62,4728.02,4769.93
9/22/1995,4764.1,4789.44,4706.35,4764.1
9/21/1995,4767.4,4820.15,4728.75,4767.4
9/20/1995,4792.69,4828.46,4746.45,4792.69
9/19/1995,4767.04,4798.11,4734.53,4767.04
9/18/1995,4780.41,4814.01,4729.47,4780.41
9/15/1995,4797.57,4839.48,4762.35,4797.57
9/14/1995,4801.8,4830.32,4731.36,4801.8
9/13/1995,4765.52,4801.09,4697.55,4765.52
9/12/1995,4747.21,4762.35,4689.45,4747.21
9/11/1995,4704.94,4744.04,4672.54,4704.94
9/8/1995,4700.72,4722.91,4648.59,4700.72
9/7/1995,4669.72,4710.58,4640.14,4669.72
9/6/1995,4683.81,4716.21,4648.95,4683.81
9/5/1995,4670.08,4697.9,4625.7,4670.08
9/1/1995,4647.54,4672.19,4594.71,4647.54
